	0	1	2	3	4	BT
1970	2018/12/07	05:28:20	63	3359	0	33.85701
1971	2018/12/07	05:28:30	63	3360	0	33.867090000000005
1972	2018/12/07	05:28:40	63	3361	0	33.87717
1973	2018/12/07	05:28:50	63	3359	0	33.85701
1974	2018/12/07	05:29:00	63	3360	0	33.867090000000005
1975	2018/12/07	05:29:10	64	3360	0	33.867090000000005
1976	2018/12/07	05:29:20	64	3360	0	33.867090000000005
1977	2018/12/07	05:29:30	65	3360	0	33.867090000000005
1978	2018/12/07	05:29:40	62	3360	0	33.867090000000005
1979	2018/12/07	05:29:50	62	3362	0	33.88725
1980	2018/12/07	05:30:00	62	3360	0	33.867090000000005
1981	2018/12/07	05:30:10	64	3360	0	33.867090000000005
1982	2018/12/07	05:30:20	64	3360	0	33.867090000000005
1983	2018/12/07	05:30:30	64	3363	0	33.897330000000004
1984	2018/12/07	05:30:40	64	3362	0	33.88725
1985	2018/12/07	05:30:50	64	3359	0	33.85701
1986	2018/12/07	05:31:00	65	3362	0	33.88725
1987	2018/12/07	05:31:10	65	3360	0	33.867090000000005
1988	2018/12/07	05:31:20	64	3358	0	33.84693
1989	2018/12/07	05:31:30	63	3361	0	33.87717
1990	2018/12/07	05:31:40	63	3360	0	33.867090000000005
1991	2018/12/07	05:31:50	64	3358	0	33.84693
1992	2018/12/07	05:32:00	64	3361	0	33.87717
1993	2018/12/07	05:32:10	64	3356	0	33.82677
1994	2018/12/07	05:32:20	64	3361	0	33.87717
1995	2018/12/07	05:32:30	62	3359	0	33.85701
1996	2018/12/07	05:32:40	62	3364	0	33.90741
1997	2018/12/07	05:32:50	64	3360	0	33.867090000000005
1998	2018/12/07	05:33:00	64	3360	0	33.867090000000005
1999	2018/12/07	05:33:10	63	3361	0	33.87717
2000	2018/12/07	05:33:20	63	3360	0	33.867090000000005
2001	2018/12/07	05:33:30	64	3360	0	33.867090000000005
2002	2018/12/07	05:33:40	64	3362	0	33.88725
2003	2018/12/07	05:33:50	64	3358	0	33.84693
2004	2018/12/07	05:34:00	63	3361	0	33.87717
2005	2018/12/07	05:34:10	64	3359	0	33.85701
2006	2018/12/07	05:34:20	64	3361	0	33.87717
2007	2018/12/07	05:34:30	63	3358	0	33.84693
2008	2018/12/07	05:34:40	64	3363	0	33.897330000000004
2009	2018/12/07	05:34:50	63	3362	0	33.88725
2010	2018/12/07	05:35:00	64	3364	0	33.90741
2011	2018/12/07	05:35:10	64	3364	0	33.90741
2012	2018/12/07	05:35:20	63	3364	0	33.90741
2013	2018/12/07	05:35:30	62	3361	0	33.87717
2014	2018/12/07	05:35:40	62	3359	0	33.85701
2015	2018/12/07	05:35:50	62	3361	0	33.87717
2016	2018/12/07	05:36:00	63	3362	0	33.88725
2017	2018/12/07	05:36:10	64	3361	0	33.87717
2018	2018/12/07	05:36:20	64	3360	0	33.867090000000005
2019	2018/12/07	05:36:30	64	3362	0	33.88725
2020	2018/12/07	05:36:40	64	3363	0	33.897330000000004
2021	2018/12/07	05:36:50	64	3362	0	33.88725
2022	2018/12/07	05:37:00	64	3369	0	33.95781
2023	2018/12/07	05:37:10	65	3366	0	33.92757
2024	2018/12/07	05:37:20	63	3361	0	33.87717
2025	2018/12/07	05:37:30	67	3361	0	33.87717
2026	2018/12/07	05:37:40	62	3356	0	33.82677
2027	2018/12/07	05:37:50	60	3351	0	33.77637
2028	2018/12/07	05:38:00	63	3351	0	33.77637
2029	2018/12/07	05:38:10	58	3345	0	33.71589
2030	2018/12/07	05:38:20	59	3341	0	33.67557
2031	2018/12/07	05:38:30	61	3337	0	33.63525
2032	2018/12/07	05:38:40	62	3337	0	33.63525
2033	2018/12/07	05:38:50	61	3329	0	33.554610000000004
2034	2018/12/07	05:39:00	59	3330	0	33.56469
2035	2018/12/07	05:39:10	61	3328	0	33.54453
2036	2018/12/07	05:39:20	65	3324	0	33.50421
2037	2018/12/07	05:39:30	61	3324	0	33.50421
2038	2018/12/07	05:39:40	60	3320	0	33.46389
2039	2018/12/07	05:39:50	61	3319	0	33.453810000000004
2040	2018/12/07	05:40:00	61	3317	0	33.43365
2041	2018/12/07	05:40:10	62	3316	0	33.423570000000005
2042	2018/12/07	05:40:20	65	3312	1	33.383250000000004
2043	2018/12/07	05:40:30	68	3324	0	33.50421
2044	2018/12/07	05:40:40	76	3337	0	33.63525
2045	2018/12/07	05:40:50	71	3341	0	33.67557
2046	2018/12/07	05:41:00	62	3345	0	33.71589
2047	2018/12/07	05:41:10	58	3351	0	33.77637
2048	2018/12/07	05:41:20	58	3346	0	33.725970000000004
2049	2018/12/07	05:41:30	60	3351	0	33.77637
2050	2018/12/07	05:41:40	59	3348	0	33.74613
2051	2018/12/07	05:41:50	60	3354	0	33.80661
2052	2018/12/07	05:42:00	57	3355	0	33.81669
2053	2018/12/07	05:42:10	58	3360	0	33.867090000000005
2054	2018/12/07	05:42:20	61	3360	0	33.867090000000005
2055	2018/12/07	05:42:30	62	3361	0	33.87717
2056	2018/12/07	05:42:40	61	3361	0	33.87717
2057	2018/12/07	05:42:50	60	3365	0	33.91749
2058	2018/12/07	05:43:00	64	3366	0	33.92757
2059	2018/12/07	05:43:10	69	3383	0	34.09893
2060	2018/12/07	05:43:20	77	3365	0	33.91749
2061	2018/12/07	05:43:30	85	3361	0	33.87717
2062	2018/12/07	05:43:40	89	3362	0	33.88725
2063	2018/12/07	05:43:50	67	3371	0	33.97797
2064	2018/12/07	05:44:00	64	3376	0	34.02837
2065	2018/12/07	05:44:10	65	3379	0	34.05861
2066	2018/12/07	05:44:20	64	3383	0	34.09893
2067	2018/12/07	05:44:30	67	3387	0	34.139250000000004
2068	2018/12/07	05:44:40	74	3393	0	34.19973
2069	2018/12/07	05:44:50	68	3399	0	34.26021
2070	2018/12/07	05:45:00	65	3396	1	34.22997
2071	2018/12/07	05:45:10	71	3354	0	33.80661
2072	2018/12/07	05:45:20	73	3343	0	33.695730000000005
2073	2018/12/07	05:45:30	76	3328	1	33.54453
2074	2018/12/07	05:45:40	82	3327	1	33.53445
2075	2018/12/07	05:45:50	88	3330	1	33.56469
2076	2018/12/07	05:46:00	79	3340	1	33.66549
2077	2018/12/07	05:46:10	95	3327	0	33.53445
2078	2018/12/07	05:46:20	87	3328	0	33.54453
2079	2018/12/07	05:46:30	82	3333	0	33.594930000000005
2080	2018/12/07	05:46:40	82	3343	0	33.695730000000005
2081	2018/12/07	05:46:50	77	3337	1	33.63525
2082	2018/12/07	05:47:00	99	3349	1	33.75621
2083	2018/12/07	05:47:10	91	3348	1	33.74613
2084	2018/12/07	05:47:20	89	3352	0	33.78645
2085	2018/12/07	05:47:30	89	3342	0	33.68565
2086	2018/12/07	05:47:40	78	3326	0	33.524370000000005
2087	2018/12/07	05:47:50	75	3321	0	33.47397
2088	2018/12/07	05:48:00	78	3299	1	33.25221
2089	2018/12/07	05:48:10	78	3295	1	33.211890000000004
2090	2018/12/07	05:48:20	81	3290	0	33.16149
2091	2018/12/07	05:48:30	77	3290	1	33.16149
2092	2018/12/07	05:48:40	69	3310	0	33.36309
2093	2018/12/07	05:48:50	69	3317	0	33.43365
2094	2018/12/07	05:49:00	67	3328	0	33.54453
2095	2018/12/07	05:49:10	66	3328	0	33.54453
2096	2018/12/07	05:49:20	66	3338	0	33.64533
2097	2018/12/07	05:49:30	68	3351	0	33.77637
2098	2018/12/07	05:49:40	67	3353	0	33.796530000000004
2099	2018/12/07	05:49:50	66	3354	0	33.80661
2100	2018/12/07	05:50:00	65	3354	0	33.80661
2101	2018/12/07	05:50:10	66	3344	1	33.70581
2102	2018/12/07	05:50:20	71	3311	1	33.37317
2103	2018/12/07	05:50:30	79	3354	0	33.80661
2104	2018/12/07	05:50:40	76	3365	0	33.91749
2105	2018/12/07	05:50:50	68	3373	0	33.99813
2106	2018/12/07	05:51:00	68	3378	0	34.04853
2107	2018/12/07	05:51:10	67	3379	0	34.05861
2108	2018/12/07	05:51:20	66	3378	0	34.04853
2109	2018/12/07	05:51:30	67	3380	0	34.068690000000004
2110	2018/12/07	05:51:40	65	3380	0	34.068690000000004
2111	2018/12/07	05:51:50	66	3379	0	34.05861
2112	2018/12/07	05:52:00	68	3378	0	34.04853
2113	2018/12/07	05:52:10	67	3378	0	34.04853
2114	2018/12/07	05:52:20	67	3377	0	34.038450000000005
2115	2018/12/07	05:52:30	67	3377	0	34.038450000000005
2116	2018/12/07	05:52:40	66	3375	0	34.01829
2117	2018/12/07	05:52:50	66	3375	0	34.01829
2118	2018/12/07	05:53:00	65	3378	0	34.04853
2119	2018/12/07	05:53:10	65	3377	0	34.038450000000005
2120	2018/12/07	05:53:20	65	3376	0	34.02837
2121	2018/12/07	05:53:30	66	3378	1	34.04853
2122	2018/12/07	05:53:40	69	3375	0	34.01829
2123	2018/12/07	05:53:50	74	3374	0	34.008210000000005
2124	2018/12/07	05:54:00	67	3374	0	34.008210000000005
2125	2018/12/07	05:54:10	65	3373	0	33.99813
2126	2018/12/07	05:54:20	64	3373	0	33.99813
2127	2018/12/07	05:54:30	64	3375	0	34.01829
2128	2018/12/07	05:54:40	65	3376	0	34.02837
2129	2018/12/07	05:54:50	65	3374	0	34.008210000000005
2130	2018/12/07	05:55:00	66	3377	0	34.038450000000005
2131	2018/12/07	05:55:10	67	3378	0	34.04853
2132	2018/12/07	05:55:20	66	3380	0	34.068690000000004
2133	2018/12/07	05:55:30	67	3384	0	34.109010000000005
2134	2018/12/07	05:55:40	65	3384	0	34.109010000000005
2135	2018/12/07	05:55:50	65	3384	0	34.109010000000005
2136	2018/12/07	05:56:00	65	3385	0	34.11909
2137	2018/12/07	05:56:10	66	3389	0	34.15941
2138	2018/12/07	05:56:20	67	3388	0	34.14933
2139	2018/12/07	05:56:30	66	3390	0	34.16949
2140	2018/12/07	05:56:40	64	3394	0	34.209810000000004
2141	2018/12/07	05:56:50	63	3395	0	34.21989
2142	2018/12/07	05:57:00	63	3397	0	34.240050000000004
2143	2018/12/07	05:57:10	65	3399	0	34.26021
2144	2018/12/07	05:57:20	63	3397	0	34.240050000000004
2145	2018/12/07	05:57:30	65	3402	0	34.29045
2146	2018/12/07	05:57:40	65	3403	0	34.30053
2147	2018/12/07	05:57:50	64	3403	0	34.30053
2148	2018/12/07	05:58:00	64	3405	0	34.320690000000006
2149	2018/12/07	05:58:10	62	3407	0	34.34085
2150	2018/12/07	05:58:20	64	3405	0	34.320690000000006
2151	2018/12/07	05:58:30	65	3409	0	34.36101
2152	2018/12/07	05:58:40	64	3411	0	34.381170000000004
2153	2018/12/07	05:58:50	64	3408	0	34.350930000000005
2154	2018/12/07	05:59:00	64	3411	0	34.381170000000004
2155	2018/12/07	05:59:10	63	3412	0	34.39125
2156	2018/12/07	05:59:20	66	3411	0	34.381170000000004
2157	2018/12/07	05:59:30	66	3406	1	34.33077
2158	2018/12/07	05:59:40	72	3391	0	34.179570000000005
2159	2018/12/07	05:59:50	89	3376	0	34.02837
2160	2018/12/07	06:00:00	73	3366	0	33.92757
2161	2018/12/07	06:00:10	61	3364	0	33.90741
2162	2018/12/07	06:00:20	60	3359	0	33.85701
2163	2018/12/07	06:00:30	61	3360	0	33.867090000000005
2164	2018/12/07	06:00:40	61	3360	0	33.867090000000005
2165	2018/12/07	06:00:50	63	3359	0	33.85701
2166	2018/12/07	06:01:00	65	3357	0	33.836850000000005
2167	2018/12/07	06:01:10	66	3358	0	33.84693
2168	2018/12/07	06:01:20	62	3357	0	33.836850000000005
2169	2018/12/07	06:01:30	62	3356	0	33.82677
2170	2018/12/07	06:01:40	60	3355	0	33.81669
2171	2018/12/07	06:01:50	61	3356	0	33.82677
2172	2018/12/07	06:02:00	62	3355	0	33.81669
2173	2018/12/07	06:02:10	64	3355	0	33.81669
2174	2018/12/07	06:02:20	64	3357	0	33.836850000000005
2175	2018/12/07	06:02:30	62	3358	0	33.84693
2176	2018/12/07	06:02:40	61	3356	0	33.82677
2177	2018/12/07	06:02:50	62	3356	0	33.82677
2178	2018/12/07	06:03:00	60	3357	0	33.836850000000005
2179	2018/12/07	06:03:10	62	3355	0	33.81669
2180	2018/12/07	06:03:20	61	3355	0	33.81669
2181	2018/12/07	06:03:30	61	3355	0	33.81669
2182	2018/12/07	06:03:40	62	3354	0	33.80661
2183	2018/12/07	06:03:50	63	3357	0	33.836850000000005
2184	2018/12/07	06:04:00	64	3362	0	33.88725
2185	2018/12/07	06:04:10	62	3361	0	33.87717
2186	2018/12/07	06:04:20	62	3363	0	33.897330000000004
2187	2018/12/07	06:04:30	62	3363	0	33.897330000000004
2188	2018/12/07	06:04:40	61	3365	0	33.91749
2189	2018/12/07	06:04:50	61	3363	0	33.897330000000004
2190	2018/12/07	06:05:00	63	3365	0	33.91749
2191	2018/12/07	06:05:10	62	3368	0	33.94773
2192	2018/12/07	06:05:20	61	3366	0	33.92757
2193	2018/12/07	06:05:30	62	3369	0	33.95781
2194	2018/12/07	06:05:40	62	3369	0	33.95781
2195	2018/12/07	06:05:50	62	3371	0	33.97797
2196	2018/12/07	06:06:00	64	3375	0	34.01829
2197	2018/12/07	06:06:10	64	3373	0	33.99813
2198	2018/12/07	06:06:20	62	3372	0	33.98805
2199	2018/12/07	06:06:30	63	3374	0	34.008210000000005
2200	2018/12/07	06:06:40	60	3373	0	33.99813
2201	2018/12/07	06:06:50	61	3374	0	34.008210000000005
2202	2018/12/07	06:07:00	63	3376	0	34.02837
2203	2018/12/07	06:07:10	64	3375	0	34.01829
2204	2018/12/07	06:07:20	62	3377	0	34.038450000000005
2205	2018/12/07	06:07:30	63	3378	0	34.04853
2206	2018/12/07	06:07:40	64	3379	0	34.05861
2207	2018/12/07	06:07:50	65	3383	0	34.09893
2208	2018/12/07	06:08:00	64	3381	0	34.078770000000006
2209	2018/12/07	06:08:10	65	3382	0	34.08885
2210	2018/12/07	06:08:20	62	3384	0	34.109010000000005
2211	2018/12/07	06:08:30	61	3383	0	34.09893
2212	2018/12/07	06:08:40	61	3387	0	34.139250000000004
2213	2018/12/07	06:08:50	61	3383	0	34.09893
2214	2018/12/07	06:09:00	62	3388	0	34.14933
2215	2018/12/07	06:09:10	63	3390	0	34.16949
2216	2018/12/07	06:09:20	62	3387	0	34.139250000000004
2217	2018/12/07	06:09:30	63	3390	0	34.16949
2218	2018/12/07	06:09:40	64	3392	0	34.18965
2219	2018/12/07	06:09:50	63	3391	0	34.179570000000005
2220	2018/12/07	06:10:00	63	3393	0	34.19973
2221	2018/12/07	06:10:10	63	3392	0	34.18965
2222	2018/12/07	06:10:20	63	3396	0	34.22997
2223	2018/12/07	06:10:30	63	3397	0	34.240050000000004
2224	2018/12/07	06:10:40	64	3397	0	34.240050000000004
2225	2018/12/07	06:10:50	63	3400	0	34.27029
2226	2018/12/07	06:11:00	64	3412	1	34.39125
2227	2018/12/07	06:11:10	70	3411	0	34.381170000000004
2228	2018/12/07	06:11:20	77	3396	0	34.22997
2229	2018/12/07	06:11:30	79	3388	0	34.14933
2230	2018/12/07	06:11:40	68	3382	0	34.08885
2231	2018/12/07	06:11:50	65	3374	0	34.008210000000005
2232	2018/12/07	06:12:00	62	3375	0	34.01829
2233	2018/12/07	06:12:10	61	3368	0	33.94773
2234	2018/12/07	06:12:20	60	3375	0	34.01829
2235	2018/12/07	06:12:30	62	3371	0	33.97797
2236	2018/12/07	06:12:40	63	3374	0	34.008210000000005
2237	2018/12/07	06:12:50	61	3370	0	33.967890000000004
2238	2018/12/07	06:13:00	62	3371	0	33.97797
2239	2018/12/07	06:13:10	62	3371	0	33.97797
2240	2018/12/07	06:13:20	61	3366	0	33.92757
2241	2018/12/07	06:13:30	59	3367	0	33.937650000000005
2242	2018/12/07	06:13:40	59	3366	0	33.92757
2243	2018/12/07	06:13:50	60	3368	0	33.94773
2244	2018/12/07	06:14:00	62	3362	0	33.88725
2245	2018/12/07	06:14:10	61	3365	0	33.91749
2246	2018/12/07	06:14:20	60	3368	0	33.94773
2247	2018/12/07	06:14:30	60	3368	0	33.94773
2248	2018/12/07	06:14:40	61	3364	0	33.90741
2249	2018/12/07	06:14:50	61	3365	0	33.91749
2250	2018/12/07	06:15:00	61	3362	0	33.88725
2251	2018/12/07	06:15:10	59	3367	0	33.937650000000005
2252	2018/12/07	06:15:20	59	3360	0	33.867090000000005
2253	2018/12/07	06:15:30	59	3363	0	33.897330000000004
2254	2018/12/07	06:15:40	59	3366	0	33.92757
2255	2018/12/07	06:15:50	57	3369	0	33.95781
2256	2018/12/07	06:16:00	58	3370	0	33.967890000000004
2257	2018/12/07	06:16:10	59	3377	0	34.038450000000005
2258	2018/12/07	06:16:20	60	3375	0	34.01829
2259	2018/12/07	06:16:30	61	3375	0	34.01829
2260	2018/12/07	06:16:40	61	3374	0	34.008210000000005
2261	2018/12/07	06:16:50	61	3374	0	34.008210000000005
2262	2018/12/07	06:17:00	60	3379	0	34.05861
2263	2018/12/07	06:17:10	61	3377	0	34.038450000000005
2264	2018/12/07	06:17:20	60	3380	0	34.068690000000004
2265	2018/12/07	06:17:30	61	3380	0	34.068690000000004
2266	2018/12/07	06:17:40	60	3377	0	34.038450000000005
2267	2018/12/07	06:17:50	59	3378	0	34.04853
2268	2018/12/07	06:18:00	60	3380	0	34.068690000000004
2269	2018/12/07	06:18:10	60	3379	0	34.05861
2270	2018/12/07	06:18:20	61	3379	0	34.05861
2271	2018/12/07	06:18:30	61	3378	0	34.04853
2272	2018/12/07	06:18:40	61	3377	0	34.038450000000005
2273	2018/12/07	06:18:50	59	3377	0	34.038450000000005
2274	2018/12/07	06:19:00	60	3375	0	34.01829
2275	2018/12/07	06:19:10	60	3370	0	33.967890000000004
2276	2018/12/07	06:19:20	60	3367	0	33.937650000000005
2277	2018/12/07	06:19:30	62	3367	0	33.937650000000005
2278	2018/12/07	06:19:40	63	3368	0	33.94773
2279	2018/12/07	06:19:50	65	3365	0	33.91749
2280	2018/12/07	06:20:00	65	3362	0	33.88725
2281	2018/12/07	06:20:10	62	3356	0	33.82677
2282	2018/12/07	06:20:20	63	3357	0	33.836850000000005
2283	2018/12/07	06:20:30	63	3356	0	33.82677
2284	2018/12/07	06:20:40	62	3355	0	33.81669
2285	2018/12/07	06:20:50	62	3353	0	33.796530000000004
2286	2018/12/07	06:21:00	62	3354	0	33.80661
2287	2018/12/07	06:21:10	60	3354	0	33.80661
2288	2018/12/07	06:21:20	60	3355	0	33.81669
2289	2018/12/07	06:21:30	61	3358	0	33.84693
2290	2018/12/07	06:21:40	62	3359	0	33.85701
2291	2018/12/07	06:21:50	62	3357	0	33.836850000000005
2292	2018/12/07	06:22:00	61	3360	0	33.867090000000005
2293	2018/12/07	06:22:10	59	3358	0	33.84693
2294	2018/12/07	06:22:20	59	3364	0	33.90741
2295	2018/12/07	06:22:30	60	3361	0	33.87717
2296	2018/12/07	06:22:40	63	3360	0	33.867090000000005
2297	2018/12/07	06:22:50	60	3365	0	33.91749
2298	2018/12/07	06:23:00	60	3365	0	33.91749
2299	2018/12/07	06:23:10	61	3366	0	33.92757
2300	2018/12/07	06:23:20	62	3363	0	33.897330000000004
2301	2018/12/07	06:23:30	63	3365	0	33.91749
2302	2018/12/07	06:23:40	61	3367	0	33.937650000000005
2303	2018/12/07	06:23:50	61	3364	0	33.90741
2304	2018/12/07	06:24:00	61	3364	0	33.90741
2305	2018/12/07	06:24:10	61	3366	0	33.92757
2306	2018/12/07	06:24:20	61	3363	0	33.897330000000004
2307	2018/12/07	06:24:30	61	3366	0	33.92757
2308	2018/12/07	06:24:40	62	3368	0	33.94773
2309	2018/12/07	06:24:50	66	3370	0	33.967890000000004
2310	2018/12/07	06:25:00	71	3393	0	34.19973
2311	2018/12/07	06:25:10	85	3384	0	34.109010000000005
2312	2018/12/07	06:25:20	88	3379	0	34.05861
2313	2018/12/07	06:25:30	73	3377	0	34.038450000000005
2314	2018/12/07	06:25:40	60	3372	0	33.98805
2315	2018/12/07	06:25:50	57	3365	0	33.91749
2316	2018/12/07	06:26:00	56	3363	0	33.897330000000004
2317	2018/12/07	06:26:10	58	3361	0	33.87717
2318	2018/12/07	06:26:20	60	3356	0	33.82677
2319	2018/12/07	06:26:30	60	3350	0	33.766290000000005
2320	2018/12/07	06:26:40	60	3345	0	33.71589
2321	2018/12/07	06:26:50	60	3341	0	33.67557
2322	2018/12/07	06:27:00	59	3332	0	33.58485
2323	2018/12/07	06:27:10	62	3328	0	33.54453
2324	2018/12/07	06:27:20	61	3321	0	33.47397
2325	2018/12/07	06:27:30	60	3321	0	33.47397
2326	2018/12/07	06:27:40	60	3316	0	33.423570000000005
2327	2018/12/07	06:27:50	63	3331	0	33.57477
2328	2018/12/07	06:28:00	65	3329	0	33.554610000000004
2329	2018/12/07	06:28:10	63	3324	0	33.50421
2330	2018/12/07	06:28:20	64	3314	0	33.40341
2331	2018/12/07	06:28:30	64	3303	0	33.29253
2332	2018/12/07	06:28:40	62	3294	0	33.20181
2333	2018/12/07	06:28:50	62	3286	0	33.12117
2334	2018/12/07	06:29:00	62	3276	0	33.02037
2335	2018/12/07	06:29:10	60	3267	0	32.92965
2336	2018/12/07	06:29:20	62	3265	0	32.90949
2337	2018/12/07	06:29:30	62	3260	0	32.85909
2338	2018/12/07	06:29:40	62	3253	0	32.78853
2339	2018/12/07	06:29:50	65	3234	1	32.59701
2340	2018/12/07	06:30:00	75	3236	0	32.61717
2341	2018/12/07	06:30:10	67	3246	0	32.71797
2342	2018/12/07	06:30:20	64	3253	0	32.78853
2343	2018/12/07	06:30:30	63	3258	0	32.83893
2344	2018/12/07	06:30:40	62	3266	0	32.91957
2345	2018/12/07	06:30:50	63	3272	0	32.98005
2346	2018/12/07	06:31:00	62	3274	0	33.00021
2347	2018/12/07	06:31:10	63	3278	0	33.040530000000004
2348	2018/12/07	06:31:20	62	3283	0	33.09093
2349	2018/12/07	06:31:30	62	3288	0	33.14133
2350	2018/12/07	06:31:40	60	3290	0	33.16149
2351	2018/12/07	06:31:50	62	3290	0	33.16149
2352	2018/12/07	06:32:00	62	3293	0	33.19173
2353	2018/12/07	06:32:10	60	3293	0	33.19173
2354	2018/12/07	06:32:20	60	3299	0	33.25221
2355	2018/12/07	06:32:30	61	3299	0	33.25221
2356	2018/12/07	06:32:40	63	3302	0	33.282450000000004
2357	2018/12/07	06:32:50	64	3308	0	33.34293
2358	2018/12/07	06:33:00	63	3309	0	33.353010000000005
2359	2018/12/07	06:33:10	62	3313	0	33.39333
2360	2018/12/07	06:33:20	59	3315	0	33.41349
2361	2018/12/07	06:33:30	58	3314	0	33.40341
2362	2018/12/07	06:33:40	60	3320	0	33.46389
2363	2018/12/07	06:33:50	62	3319	0	33.453810000000004
2364	2018/12/07	06:34:00	64	3324	0	33.50421
2365	2018/12/07	06:34:10	62	3328	0	33.54453
2366	2018/12/07	06:34:20	61	3332	0	33.58485
2367	2018/12/07	06:34:30	60	3330	0	33.56469
2368	2018/12/07	06:34:40	59	3336	0	33.625170000000004
2369	2018/12/07	06:34:50	61	3336	0	33.625170000000004
2370	2018/12/07	06:35:00	61	3340	0	33.66549
2371	2018/12/07	06:35:10	60	3340	0	33.66549
2372	2018/12/07	06:35:20	61	3344	0	33.70581
2373	2018/12/07	06:35:30	66	3322	0	33.48405
2374	2018/12/07	06:35:40	76	3309	0	33.353010000000005
2375	2018/12/07	06:35:50	69	3301	0	33.27237
2376	2018/12/07	06:36:00	61	3294	0	33.20181
2377	2018/12/07	06:36:10	60	3284	0	33.10101
2378	2018/12/07	06:36:20	62	3273	0	32.99013
2379	2018/12/07	06:36:30	61	3273	0	32.99013
2380	2018/12/07	06:36:40	64	3262	0	32.87925
2381	2018/12/07	06:36:50	63	3267	0	32.92965
2382	2018/12/07	06:37:00	62	3265	0	32.90949
2383	2018/12/07	06:37:10	63	3266	0	32.91957
2384	2018/12/07	06:37:20	61	3261	0	32.869170000000004
2385	2018/12/07	06:37:30	63	3259	0	32.84901
2386	2018/12/07	06:37:40	62	3258	0	32.83893
2387	2018/12/07	06:37:50	63	3258	0	32.83893
2388	2018/12/07	06:38:00	63	3256	0	32.81877
2389	2018/12/07	06:38:10	63	3261	0	32.869170000000004
2390	2018/12/07	06:38:20	64	3256	0	32.81877
2391	2018/12/07	06:38:30	64	3251	0	32.76837
2392	2018/12/07	06:38:40	62	3251	0	32.76837
2393	2018/12/07	06:38:50	63	3254	0	32.798610000000004
2394	2018/12/07	06:39:00	64	3256	0	32.81877
2395	2018/12/07	06:39:10	64	3254	0	32.798610000000004
2396	2018/12/07	06:39:20	64	3256	0	32.81877
2397	2018/12/07	06:39:30	65	3254	0	32.798610000000004
2398	2018/12/07	06:39:40	66	3252	0	32.77845
2399	2018/12/07	06:39:50	67	3249	0	32.74821
2400	2018/12/07	06:40:00	66	3251	0	32.76837
2401	2018/12/07	06:40:10	65	3242	0	32.67765
2402	2018/12/07	06:40:20	67	3240	0	32.65749
2403	2018/12/07	06:40:30	67	3246	0	32.71797
2404	2018/12/07	06:40:40	68	3248	0	32.73813
2405	2018/12/07	06:40:50	68	3247	0	32.72805
2406	2018/12/07	06:41:00	68	3246	0	32.71797
2407	2018/12/07	06:41:10	68	3248	0	32.73813
2408	2018/12/07	06:41:20	68	3243	0	32.68773
2409	2018/12/07	06:41:30	68	3242	0	32.67765
2410	2018/12/07	06:41:40	69	3246	0	32.71797
2411	2018/12/07	06:41:50	69	3248	0	32.73813
2412	2018/12/07	06:42:00	68	3244	0	32.697810000000004
2413	2018/12/07	06:42:10	66	3249	0	32.74821
2414	2018/12/07	06:42:20	66	3245	0	32.70789
2415	2018/12/07	06:42:30	67	3244	0	32.697810000000004
2416	2018/12/07	06:42:40	67	3247	0	32.72805
2417	2018/12/07	06:42:50	67	3247	0	32.72805
2418	2018/12/07	06:43:00	67	3246	0	32.71797
2419	2018/12/07	06:43:10	66	3242	0	32.67765
2420	2018/12/07	06:43:20	66	3240	0	32.65749
2421	2018/12/07	06:43:30	66	3238	0	32.63733
2422	2018/12/07	06:43:40	67	3237	0	32.627250000000004
2423	2018/12/07	06:43:50	68	3235	0	32.60709
2424	2018/12/07	06:44:00	68	3239	0	32.64741
2425	2018/12/07	06:44:10	69	3239	0	32.64741
2426	2018/12/07	06:44:20	68	3239	0	32.64741
2427	2018/12/07	06:44:30	68	3241	0	32.66757
2428	2018/12/07	06:44:40	67	3242	0	32.67765
2429	2018/12/07	06:44:50	67	3241	0	32.66757
2430	2018/12/07	06:45:00	67	3242	0	32.67765
2431	2018/12/07	06:45:10	67	3237	0	32.627250000000004
2432	2018/12/07	06:45:20	67	3236	0	32.61717
2433	2018/12/07	06:45:30	68	3240	0	32.65749
2434	2018/12/07	06:45:40	68	3237	0	32.627250000000004
2435	2018/12/07	06:45:50	69	3242	0	32.67765
2436	2018/12/07	06:46:00	71	3243	0	32.68773
2437	2018/12/07	06:46:10	71	3244	0	32.697810000000004
2438	2018/12/07	06:46:20	71	3245	0	32.70789
2439	2018/12/07	06:46:30	72	3238	0	32.63733
2440	2018/12/07	06:46:40	70	3238	0	32.63733
2441	2018/12/07	06:46:50	68	3244	0	32.697810000000004
2442	2018/12/07	06:47:00	68	3243	0	32.68773
2443	2018/12/07	06:47:10	68	3244	0	32.697810000000004
2444	2018/12/07	06:47:20	69	3247	0	32.72805
2445	2018/12/07	06:47:30	71	3246	0	32.71797
2446	2018/12/07	06:47:40	67	3249	0	32.74821
2447	2018/12/07	06:47:50	66	3245	0	32.70789
2448	2018/12/07	06:48:00	65	3243	0	32.68773
2449	2018/12/07	06:48:10	65	3249	0	32.74821
2450	2018/12/07	06:48:20	64	3247	0	32.72805
2451	2018/12/07	06:48:30	63	3248	0	32.73813
2452	2018/12/07	06:48:40	66	3246	0	32.71797
2453	2018/12/07	06:48:50	66	3251	0	32.76837
2454	2018/12/07	06:49:00	67	3250	0	32.75829
